-0.0100000,2.18140,0.0848098
18.0100,1.29650,0.123120
18.9800,1.28190,0.126342
1.00000,2.15500,0.0877031
20.0100,1.27560,0.130915
21.0200,1.27010,0.130576
22.0100,1.26400,0.133022
23.0200,1.25960,0.132185
24.0200,1.25430,0.130080
25.0500,1.24130,0.125858
26.0200,1.24470,0.129416
9.97000,1.60690,0.103804
27.0400,1.23400,0.126883
28.0300,1.24060,0.123887
28.9800,1.24110,0.118384
2.02000,2.11790,0.0879667
30.0100,1.23570,0.116460
31.0100,1.26760,0.110097
32.0000,1.27300,0.105416
33.0200,1.27830,0.106861
34.0100,1.31010,0.102037
35.0000,1.31180,0.101763
11.0400,1.53860,0.106673
35.9900,1.31510,0.0932413
36.9900,1.32440,0.0895838
38.0100,1.31580,0.0869750
39.0100,1.33910,0.0814168
2.94000,2.07710,0.0836626
40.0100,1.33150,0.0800357
40.9900,1.34780,0.0757466
41.9900,1.34980,0.0731534
43.0100,1.35030,0.0734616
44.0100,1.34100,0.0727430
12.0200,1.47210,0.113671
45.0000,1.33690,0.0712060
46.0100,1.32760,0.0677170
46.9600,1.32370,0.0668373
47.9700,1.34370,0.0647501
49.0300,1.34060,0.0637100
4.01000,2.03470,0.0903494
50.0200,1.36270,0.0649412
51.0100,1.36610,0.0640676
52.0200,1.37210,0.0625075
52.9900,1.37510,0.0625731
13.0300,1.41850,0.117907
54.0000,1.37700,0.0603003
55.0300,1.37640,0.0594138
56.0300,1.36450,0.0559777
56.9800,1.36630,0.0578845
58.0000,1.34650,0.0535137
58.9900,1.34460,0.0541544
4.99000,1.97290,0.0880020
59.9800,1.31700,0.0516011
60.9600,1.30630,0.0509916
61.9600,1.28950,0.0488696
14.0100,1.38020,0.118848
63.0200,1.27520,0.0479854
64.0100,1.25700,0.0469600
65.0000,1.23720,0.0461286
65.9700,1.21630,0.0459796
66.9700,1.18930,0.0440915
67.9600,1.16710,0.0447550
69.0000,1.14850,0.0443672
6.03000,1.90260,0.0912384
70.0300,1.13210,0.0440921
71.0100,1.11420,0.0432105
15.0000,1.35400,0.116959
72.0400,1.13070,0.0435504
73.0300,1.13810,0.0443312
74.0400,1.15560,0.0445861
75.0600,1.19630,0.0459190
76.0400,1.24230,0.0490594
77.0700,1.27640,0.0514257
78.0400,1.27220,0.0535240
78.9500,1.28550,0.0565244
6.99000,1.84040,0.0897132
79.8900,1.25640,0.0555164
15.9900,1.32660,0.117077
80.9000,1.21230,0.0559924
81.9700,1.22370,0.0485366
83.0300,1.24460,0.0473450
83.9300,1.28740,0.0519798
85.0000,1.32430,0.0522828
85.9500,1.32830,0.0485452
86.9500,1.35650,0.0477674
87.9900,1.38670,0.0429740
89.2500,1.44230,0.0392540
7.98000,1.76010,0.0950365
16.9700,1.31070,0.121636
9.02000,1.68330,0.0969106
-1.00000,2.20200,0.0862288
