-0.0100000,0.189520,0.00622353
18.0100,0.101730,0.00595336
18.9800,0.101240,0.00591847
1.00000,0.186180,0.00628736
20.0100,0.0992840,0.00583056
21.0200,0.0981980,0.00565851
22.0100,0.0958540,0.00555173
23.0200,0.0961050,0.00550818
24.0200,0.0946480,0.00538540
25.0500,0.0937470,0.00530661
26.0200,0.0933410,0.00528091
9.97000,0.137120,0.00644292
27.0400,0.0914920,0.00515215
28.0300,0.0928130,0.00517221
28.9800,0.0942560,0.00520716
2.02000,0.185490,0.00633437
30.0100,0.0937960,0.00509740
31.0100,0.100440,0.00538206
32.0000,0.103170,0.00542399
33.0200,0.104610,0.00547708
34.0100,0.110960,0.00568712
35.0000,0.112560,0.00573870
11.0400,0.129030,0.00636179
35.9900,0.115870,0.00578727
36.9900,0.121520,0.00596936
38.0100,0.121630,0.00591419
39.0100,0.129830,0.00613116
2.94000,0.183940,0.00628768
40.0100,0.131800,0.00625376
40.9900,0.138140,0.00638629
41.9900,0.139150,0.00632013
43.0100,0.142510,0.00642318
44.0100,0.142660,0.00644185
12.0200,0.123150,0.00642561
45.0000,0.145880,0.00650573
46.0100,0.149550,0.00663464
46.9600,0.154290,0.00688109
47.9700,0.158950,0.00701200
49.0300,0.160910,0.00701511
4.01000,0.180460,0.00642765
50.0200,0.166790,0.00715252
51.0100,0.168590,0.00718388
52.0200,0.171590,0.00716476
52.9900,0.175620,0.00735351
13.0300,0.117380,0.00637724
54.0000,0.178920,0.00727838
55.0300,0.181490,0.00729872
56.0300,0.185590,0.00742308
56.9800,0.188860,0.00758299
58.0000,0.192790,0.00767029
58.9900,0.195010,0.00778042
4.99000,0.176250,0.00644850
59.9800,0.197640,0.00792774
60.9600,0.200480,0.00793056
61.9600,0.200790,0.00799015
14.0100,0.112520,0.00621026
63.0200,0.201370,0.00791391
64.0100,0.199250,0.00772891
65.0000,0.196980,0.00762872
65.9700,0.195140,0.00756508
66.9700,0.191140,0.00726005
67.9600,0.189200,0.00720415
69.0000,0.187520,0.00715327
6.03000,0.169410,0.00644830
70.0300,0.185700,0.00719709
71.0100,0.181660,0.00699092
15.0000,0.108690,0.00615923
72.0400,0.182730,0.00699742
73.0300,0.182890,0.00695591
74.0400,0.182510,0.00679254
75.0600,0.183260,0.00676119
76.0400,0.182710,0.00658432
77.0700,0.180480,0.00647243
78.0400,0.172850,0.00608684
78.9500,0.173570,0.00612464
6.99000,0.163680,0.00653471
79.8900,0.172150,0.00617866
15.9900,0.106260,0.00608162
80.9000,0.172540,0.00596013
81.9700,0.185720,0.00653725
83.0300,0.194990,0.00642007
83.9300,0.192630,0.00621777
85.0000,0.204080,0.00658973
85.9500,0.183790,0.00569928
86.9500,0.195600,0.00596297
87.9900,0.203540,0.00616425
89.2500,0.217410,0.00648513
7.98000,0.156190,0.00654228
16.9700,0.103050,0.00597906
9.02000,0.144800,0.00643941
-1.00000,0.189510,0.00633504
