-1.93300
-1.04300
0.0590000
1.02900
2.07800
3.04000
4.01800
5.02900
6.03400
7.02700
8.01900
9.00900
10.0150
11.0020
12.0460
13.0060
13.9540
14.9900
15.9990
17.0020
18.0380
19.0510
20.0220
20.9820
21.9760
23.0200
24.0210
25.0050
25.9570
26.9570
27.9580
28.9600
29.9370
30.9690
31.9350
32.9430
33.9380
34.9860
36.0070
36.9910
38.0800
38.9940
40.0300
41.0080
42.0050
42.9920
43.9550
44.9660
45.9860
47.0020
48.0320
49.0530
50.0340
51.0360
52.0340
52.9810
53.9770
54.9550
55.9420
56.9990
58.0070
59.0120
59.9910
61.0070
62.0020
63.0070
64.0210
65.0130
66.0190
66.9580
67.9630
68.9900
69.9770
70.9940
72.0190
72.9960
74.0230
74.9750
75.9840
77.0220
77.9440
78.9150
80.0270
80.9740
81.9320
83.0910
83.9640
85.0530
86.0300
86.9910
88.0820
88.8570
