-0.00166667
1.01167
2.07267
3.03900
4.04867
5.02267
6.03500
7.02033
8.02567
10.9867
12.0130
12.9980
13.9807
14.9893
16.0037
17.0083
18.0013
19.0203
20.0200
21.0180
21.9960
22.9987
24.0060
24.9997
25.9773
26.9770
27.9820
28.9623
29.9600
30.9913
31.9733
32.9663
33.9830
35.0163
35.9960
37.0003
38.0390
39.0217
40.0317
41.0090
42.0137
42.9957
43.9730
44.9773
45.9900
47.0027
48.0200
49.0203
50.0073
51.0123
52.0050
52.9827
53.9960
54.9917
55.9920
57.0043
58.0113
59.0110
59.9993
61.0027
61.9870
62.9690
64.0020
65.0133
65.9820
66.9817
67.9630
68.9990
69.9873
70.9923
71.9750
72.9607
73.9930
75.0007
75.9937
76.9930
77.9807
78.9973
79.9667
80.9770
82.0107
82.9973
83.9970
84.9997
86.0127
87.9490
89.0530
