1.94050,1.93747,1.93387,1.93050,1.92580,1.92067,1.91760,1.91680,1.91380,1.90803,1.90227,1.89650,1.89247,1.89110,1.89230,1.89833,1.89923,1.89950,1.89580,1.89480,1.89723,1.89773,1.89663,1.89337,1.89340,1.89110,1.88700,1.88017,1.87713,1.87710,1.87977,1.88160,1.87960,1.87577,1.87020,1.86140,1.85460,1.84877,1.84893,1.84647,1.84647,1.84247,1.83750,1.83047,1.82747,1.82923,1.83377,1.83827,1.84293,1.84540,1.85100,1.85573,1.85850,1.86317,1.86810,1.87620,1.87950,1.88103,1.88240,1.88427,1.88583,1.88620,1.88483,1.88480,1.88543,1.88750,1.88990,1.89293,1.89947,1.90537,1.91393,1.92183,1.93083,1.93840,1.94460,1.95110,1.95473,1.95897,1.96263,1.96863,1.97453,1.97853,1.98143,1.98340,1.98493,1.98693,1.98803,1.98920,1.98923,1.98857
1.92850,1.92483,1.92053,1.91647,1.91080,1.90453,1.90083,1.89987,1.89627,1.88927,1.88230,1.87533,1.87047,1.86883,1.87030,1.87760,1.87867,1.87897,1.87450,1.87327,1.87620,1.87680,1.87547,1.87153,1.87157,1.86880,1.86380,1.85550,1.85180,1.85180,1.85503,1.85727,1.85483,1.85020,1.84347,1.83273,1.82447,1.81737,1.81757,1.81453,1.81450,1.80963,1.80357,1.79500,1.79133,1.79350,1.79903,1.80453,1.81023,1.81323,1.82003,1.82580,1.82920,1.83490,1.84090,1.85073,1.85470,1.85653,1.85817,1.86047,1.86237,1.86283,1.86117,1.86117,1.86190,1.86440,1.86730,1.87100,1.87893,1.88607,1.89643,1.90597,1.91683,1.92593,1.93343,1.94127,1.94567,1.95073,1.95517,1.96240,1.96950,1.97430,1.97777,1.98013,1.98193,1.98433,1.98563,1.98703,1.98707,1.98627
1.91407,1.90963,1.90440,1.89950,1.89267,1.88513,1.88063,1.87943,1.87503,1.86653,1.85807,1.84960,1.84370,1.84173,1.84353,1.85240,1.85370,1.85407,1.84863,1.84713,1.85073,1.85147,1.84987,1.84507,1.84513,1.84177,1.83570,1.82557,1.82107,1.82103,1.82500,1.82770,1.82473,1.81907,1.81083,1.79773,1.78763,1.77897,1.77920,1.77553,1.77553,1.76957,1.76210,1.75157,1.74707,1.74970,1.75650,1.76323,1.77023,1.77390,1.78227,1.78933,1.79350,1.80043,1.80773,1.81973,1.82460,1.82687,1.82883,1.83160,1.83390,1.83447,1.83247,1.83243,1.83333,1.83637,1.83993,1.84447,1.85410,1.86273,1.87527,1.88680,1.89993,1.91093,1.91997,1.92940,1.93470,1.94080,1.94613,1.95483,1.96337,1.96913,1.97330,1.97613,1.97833,1.98120,1.98280,1.98447,1.98453,1.98357
1.89653,1.89120,1.88490,1.87897,1.87067,1.86153,1.85610,1.85470,1.84937,1.83903,1.82873,1.81843,1.81120,1.80877,1.81093,1.82177,1.82337,1.82380,1.81717,1.81537,1.81977,1.82067,1.81867,1.81280,1.81287,1.80877,1.80137,1.78903,1.78353,1.78350,1.78833,1.79167,1.78803,1.78110,1.77100,1.75497,1.74257,1.73193,1.73220,1.72767,1.72767,1.72033,1.71117,1.69817,1.69260,1.69583,1.70423,1.71253,1.72117,1.72567,1.73597,1.74463,1.74973,1.75823,1.76720,1.78193,1.78787,1.79060,1.79303,1.79643,1.79923,1.79990,1.79743,1.79743,1.79853,1.80227,1.80660,1.81210,1.82380,1.83430,1.84957,1.86357,1.87950,1.89280,1.90373,1.91513,1.92153,1.92890,1.93533,1.94580,1.95607,1.96300,1.96800,1.97140,1.97400,1.97747,1.97937,1.98140,1.98147,1.98030
1.87570,1.86923,1.86160,1.85440,1.84433,1.83323,1.82663,1.82490,1.81840,1.80577,1.79320,1.78060,1.77177,1.76880,1.77147,1.78467,1.78660,1.78710,1.77900,1.77680,1.78213,1.78323,1.78077,1.77363,1.77370,1.76867,1.75957,1.74443,1.73767,1.73763,1.74357,1.74767,1.74320,1.73470,1.72230,1.70247,1.68717,1.67400,1.67437,1.66873,1.66873,1.65960,1.64817,1.63200,1.62507,1.62910,1.63953,1.64987,1.66060,1.66620,1.67897,1.68967,1.69600,1.70647,1.71750,1.73563,1.74293,1.74630,1.74927,1.75343,1.75687,1.75770,1.75467,1.75467,1.75600,1.76053,1.76580,1.77253,1.78687,1.79970,1.81830,1.83530,1.85467,1.87083,1.88410,1.89790,1.90560,1.91447,1.92220,1.93483,1.94720,1.95557,1.96160,1.96570,1.96883,1.97297,1.97523,1.97767,1.97777,1.97640
1.85280,1.84507,1.83593,1.82723,1.81507,1.80160,1.79350,1.79130,1.78333,1.76790,1.75253,1.73707,1.72623,1.72260,1.72590,1.74200,1.74433,1.74490,1.73503,1.73233,1.73880,1.74000,1.73687,1.72803,1.72807,1.72183,1.71063,1.69203,1.68373,1.68370,1.69103,1.69610,1.69060,1.68010,1.66477,1.64013,1.62120,1.60490,1.60547,1.59850,1.59853,1.58710,1.57280,1.55260,1.54393,1.54897,1.56193,1.57480,1.58803,1.59500,1.61087,1.62423,1.63207,1.64493,1.65847,1.68077,1.68967,1.69370,1.69723,1.70220,1.70627,1.70713,1.70323,1.70307,1.70457,1.71007,1.71643,1.72460,1.74207,1.75777,1.78050,1.80123,1.82477,1.84437,1.86040,1.87710,1.88640,1.89713,1.90647,1.92170,1.93660,1.94667,1.95393,1.95883,1.96260,1.96760,1.97033,1.97323,1.97330,1.97163
1.83317,1.82433,1.81383,1.80360,1.78920,1.77307,1.76307,1.75997,1.75010,1.73130,1.71257,1.69377,1.68063,1.67637,1.68057,1.69987,1.70270,1.70333,1.69177,1.68863,1.69633,1.69747,1.69343,1.68263,1.68270,1.67530,1.66197,1.63973,1.62997,1.63007,1.63880,1.64470,1.63777,1.62483,1.60597,1.57543,1.55233,1.53247,1.53363,1.52520,1.52553,1.51150,1.49413,1.46943,1.45917,1.46533,1.48087,1.49623,1.51190,1.52057,1.54007,1.55677,1.56630,1.58163,1.59763,1.62413,1.63440,1.63883,1.64247,1.64780,1.65203,1.65247,1.64707,1.64623,1.64763,1.65390,1.66113,1.67060,1.69147,1.71030,1.73763,1.76250,1.79073,1.81407,1.83313,1.85303,1.86413,1.87703,1.88820,1.90643,1.92420,1.93620,1.94487,1.95073,1.95523,1.96120,1.96447,1.96797,1.96807,1.96607
1.82393,1.81470,1.80370,1.79263,1.77670,1.75823,1.74593,1.74110,1.72880,1.70623,1.68367,1.66107,1.64547,1.64057,1.64600,1.66817,1.67163,1.67227,1.65967,1.65643,1.66523,1.66603,1.66120,1.64893,1.64943,1.64137,1.62667,1.60177,1.59130,1.59170,1.60137,1.60733,1.59830,1.58223,1.55923,1.52203,1.49487,1.47170,1.47427,1.46510,1.46660,1.45090,1.43190,1.40437,1.39390,1.40110,1.41757,1.43323,1.44900,1.45887,1.48200,1.50290,1.51463,1.53237,1.55037,1.57993,1.59067,1.59487,1.59773,1.60260,1.60613,1.60543,1.59760,1.59533,1.59610,1.60260,1.60983,1.61980,1.64347,1.66513,1.69657,1.72513,1.75753,1.78417,1.80590,1.82887,1.84160,1.85670,1.86950,1.89070,1.91127,1.92527,1.93530,1.94207,1.94717,1.95410,1.95790,1.96200,1.96207,1.95970
1.82930,1.82057,1.81017,1.79940,1.78343,1.76383,1.74960,1.74240,1.72770,1.70180,1.67570,1.64960,1.63147,1.62550,1.63127,1.65463,1.65833,1.65880,1.64597,1.64290,1.65227,1.65243,1.64710,1.63423,1.63567,1.62790,1.61333,1.58770,1.57770,1.57830,1.58780,1.59230,1.58033,1.56030,1.53300,1.48957,1.45937,1.43397,1.43877,1.43023,1.43417,1.41933,1.40193,1.37530,1.36693,1.37470,1.38900,1.40070,1.41237,1.42173,1.44730,1.47277,1.48730,1.50753,1.52697,1.55800,1.56850,1.57223,1.57393,1.57757,1.57980,1.57750,1.56683,1.56257,1.56217,1.56813,1.57410,1.58327,1.60817,1.63150,1.66560,1.69660,1.73183,1.76057,1.78390,1.80917,1.82303,1.84017,1.85410,1.87760,1.90020,1.91577,1.92693,1.93440,1.93973,1.94730,1.95150,1.95620,1.95610,1.95327
1.84740,1.83990,1.83100,1.82153,1.80693,1.78783,1.77293,1.76393,1.74790,1.72037,1.69227,1.66407,1.64393,1.63613,1.64050,1.66217,1.66507,1.66477,1.65223,1.64930,1.65837,1.65773,1.65213,1.63960,1.64193,1.63523,1.62217,1.59783,1.58923,1.58967,1.59783,1.59960,1.58403,1.55970,1.52847,1.48080,1.44960,1.42393,1.43160,1.42513,1.43233,1.42067,1.40737,1.38470,1.37983,1.38743,1.39730,1.40197,1.40653,1.41367,1.43987,1.46910,1.48657,1.50917,1.52953,1.56033,1.57023,1.57350,1.57430,1.57653,1.57750,1.57357,1.56030,1.55353,1.55140,1.55557,1.55920,1.56620,1.59063,1.61420,1.64910,1.68073,1.71687,1.74620,1.77000,1.79650,1.81090,1.82957,1.84393,1.86877,1.89240,1.90907,1.92093,1.92880,1.93397,1.94177,1.94613,1.95130,1.95090,1.94757
1.87167,1.86553,1.85830,1.85053,1.83810,1.82087,1.80663,1.79703,1.78133,1.75470,1.72693,1.69883,1.67787,1.66820,1.66977,1.68743,1.68867,1.68727,1.67550,1.67267,1.68083,1.67940,1.67380,1.66223,1.66523,1.65987,1.64900,1.62727,1.62043,1.62033,1.62650,1.62507,1.60627,1.57837,1.54453,1.49590,1.46613,1.44243,1.45277,1.44903,1.45917,1.45147,1.44290,1.42527,1.42373,1.43047,1.43557,1.43323,1.43060,1.43467,1.45943,1.49040,1.51003,1.53417,1.55467,1.58377,1.59297,1.59597,1.59650,1.59760,1.59773,1.59253,1.57747,1.56823,1.56393,1.56527,1.56580,1.56963,1.59197,1.61440,1.64813,1.67860,1.71360,1.74203,1.76503,1.79137,1.80527,1.82460,1.83857,1.86373,1.88747,1.90477,1.91703,1.92507,1.92983,1.93763,1.94190,1.94733,1.94647,1.94270
1.89537,1.89050,1.88473,1.87847,1.86820,1.85337,1.84060,1.83133,1.81707,1.79303,1.76750,1.74133,1.72090,1.71007,1.70890,1.72213,1.72173,1.71953,1.70897,1.70643,1.71353,1.71197,1.70707,1.69713,1.70030,1.69613,1.68757,1.66907,1.66383,1.66313,1.66733,1.66340,1.64277,1.61323,1.57897,1.53303,1.50690,1.48700,1.49890,1.49753,1.50920,1.50487,1.50010,1.48697,1.48780,1.49343,1.49490,1.48773,1.47993,1.48110,1.50277,1.53287,1.55307,1.57713,1.59677,1.62300,1.63147,1.63430,1.63500,1.63540,1.63513,1.62927,1.61373,1.60293,1.59687,1.59527,1.59267,1.59313,1.61213,1.63220,1.66270,1.69017,1.72193,1.74800,1.76877,1.79340,1.80570,1.82477,1.83750,1.86200,1.88487,1.90223,1.91450,1.92253,1.92670,1.93437,1.93833,1.94403,1.94273,1.93867
1.91527,1.91143,1.90683,1.90180,1.89337,1.88083,1.86963,1.86110,1.84843,1.82740,1.80477,1.78140,1.76253,1.75153,1.74867,1.75820,1.75680,1.75430,1.74537,1.74343,1.74970,1.74853,1.74467,1.73660,1.73963,1.73650,1.72990,1.71460,1.71057,1.70950,1.71227,1.70717,1.68687,1.65863,1.62673,1.58653,1.56507,1.54960,1.56160,1.56173,1.57333,1.57110,1.56870,1.55893,1.56107,1.56563,1.56493,1.55553,1.54510,1.54397,1.56160,1.58857,1.60763,1.62993,1.64780,1.67053,1.67820,1.68083,1.68183,1.68203,1.68183,1.67613,1.66160,1.65070,1.64390,1.64027,1.63537,1.63313,1.64817,1.66503,1.69087,1.71417,1.74117,1.76373,1.78110,1.80277,1.81243,1.83010,1.84067,1.86347,1.88463,1.90137,1.91310,1.92083,1.92423,1.93180,1.93530,1.94127,1.93950,1.93530
1.93087,1.92777,1.92403,1.91993,1.91297,1.90233,1.89250,1.88473,1.87357,1.85533,1.83560,1.81517,1.79830,1.78787,1.78420,1.79110,1.78923,1.78683,1.77953,1.77830,1.78393,1.78333,1.78053,1.77423,1.77707,1.77480,1.76977,1.75737,1.75430,1.75323,1.75520,1.75007,1.73177,1.70677,1.67893,1.64543,1.62850,1.61707,1.62817,1.62920,1.63987,1.63890,1.63780,1.63047,1.63320,1.63697,1.63517,1.62540,1.61427,1.61170,1.62537,1.64817,1.66507,1.68453,1.70010,1.71920,1.72597,1.72837,1.72960,1.72987,1.72993,1.72497,1.71233,1.70247,1.69590,1.69167,1.68577,1.68210,1.69330,1.70680,1.72760,1.74660,1.76850,1.78713,1.80057,1.81850,1.82507,1.84043,1.84827,1.86840,1.88710,1.90240,1.91303,1.92023,1.92267,1.93007,1.93293,1.93917,1.93710,1.93300
1.94243,1.93993,1.93687,1.93347,1.92757,1.91847,1.90980,1.90277,1.89290,1.87707,1.86000,1.84230,1.82747,1.81790,1.81397,1.81903,1.81703,1.81490,1.80907,1.80837,1.81343,1.81330,1.81147,1.80667,1.80933,1.80783,1.80407,1.79417,1.79187,1.79100,1.79250,1.78790,1.77227,1.75117,1.72780,1.70050,1.68733,1.67907,1.68903,1.69073,1.70030,1.70020,1.69990,1.69443,1.69730,1.70037,1.69797,1.68863,1.67773,1.67437,1.68473,1.70343,1.71787,1.73427,1.74747,1.76327,1.76910,1.77123,1.77250,1.77290,1.77320,1.76917,1.75867,1.75037,1.74467,1.74073,1.73483,1.73077,1.73890,1.74957,1.76587,1.78113,1.79843,1.81343,1.82343,1.83787,1.84193,1.85463,1.85983,1.87673,1.89260,1.90577,1.91480,1.92117,1.92250,1.92953,1.93170,1.93810,1.93590,1.93207
1.95083,1.94877,1.94617,1.94327,1.93813,1.93017,1.92240,1.91597,1.90727,1.89357,1.87883,1.86353,1.85057,1.84193,1.83803,1.84180,1.83980,1.83787,1.83310,1.83277,1.83723,1.83743,1.83630,1.83277,1.83530,1.83447,1.83177,1.82400,1.82233,1.82173,1.82297,1.81910,1.80600,1.78853,1.76923,1.74703,1.73680,1.73087,1.73983,1.74200,1.75057,1.75117,1.75147,1.74740,1.75013,1.75253,1.74983,1.74113,1.73080,1.72700,1.73477,1.74993,1.76200,1.77560,1.78667,1.79970,1.80463,1.80650,1.80773,1.80823,1.80873,1.80550,1.79697,1.79013,1.78543,1.78210,1.77673,1.77280,1.77870,1.78710,1.79987,1.81210,1.82577,1.83780,1.84533,1.85697,1.85950,1.86977,1.87310,1.88690,1.90007,1.91083,1.91813,1.92357,1.92390,1.93033,1.93190,1.93823,1.93607,1.93260
1.95663,1.95490,1.95267,1.95010,1.94553,1.93840,1.93127,1.92527,1.91753,1.90567,1.89303,1.87987,1.86860,1.86087,1.85713,1.85990,1.85793,1.85613,1.85213,1.85193,1.85577,1.85617,1.85553,1.85297,1.85537,1.85510,1.85327,1.84723,1.84610,1.84573,1.84680,1.84357,1.83270,1.81827,1.80230,1.78417,1.77620,1.77200,1.78010,1.78267,1.79050,1.79167,1.79237,1.78930,1.79170,1.79343,1.79050,1.78243,1.77280,1.76883,1.77467,1.78697,1.79697,1.80813,1.81737,1.82817,1.83237,1.83397,1.83510,1.83567,1.83627,1.83370,1.82673,1.82113,1.81730,1.81453,1.80977,1.80613,1.81043,1.81713,1.82717,1.83707,1.84797,1.85773,1.86357,1.87307,1.87480,1.88310,1.88537,1.89660,1.90750,1.91620,1.92213,1.92663,1.92633,1.93193,1.93317,1.93907,1.93710,1.93407
1.96040,1.95893,1.95693,1.95463,1.95040,1.94383,1.93713,1.93147,1.92457,1.91430,1.90347,1.89217,1.88240,1.87550,1.87197,1.87393,1.87203,1.87027,1.86677,1.86647,1.86967,1.87010,1.86980,1.86797,1.87027,1.87043,1.86927,1.86460,1.86393,1.86383,1.86480,1.86210,1.85297,1.84097,1.82770,1.81283,1.80663,1.80377,1.81120,1.81410,1.82133,1.82293,1.82393,1.82163,1.82367,1.82477,1.82163,1.81407,1.80507,1.80100,1.80533,1.81533,1.82363,1.83283,1.84057,1.84957,1.85313,1.85443,1.85540,1.85593,1.85663,1.85457,1.84883,1.84417,1.84103,1.83873,1.83457,1.83127,1.83443,1.83983,1.84783,1.85587,1.86457,1.87247,1.87710,1.88500,1.88643,1.89327,1.89497,1.90417,1.91323,1.92033,1.92523,1.92903,1.92853,1.93333,1.93440,1.93963,1.93790,1.93523
