0.00452037,0.00451103,0.00449727,0.00447877,0.00446143,0.00445187,0.00445077,0.00446230,0.00446347,0.00447240,0.00447010,0.00448477,0.00449953,0.00451507,0.00452340,0.00453303,0.00454310,0.00455187,0.00455227,0.00455030,0.00454760,0.00454627,0.00455093,0.00455273,0.00455577,0.00455280,0.00454657,0.00453913,0.00452580,0.00451473,0.00449440,0.00447370,0.00444643,0.00442693,0.00440847,0.00440177,0.00440530,0.00441520,0.00442113,0.00441897,0.00441370,0.00440433,0.00439987,0.00439657,0.00439753,0.00439643,0.00440833,0.00443087,0.00446237,0.00449510,0.00452207,0.00453580,0.00453563,0.00453780,0.00454123,0.00453867,0.00453043,0.00452780,0.00452637,0.00453107,0.00453560,0.00454540,0.00455350,0.00455363,0.00455557,0.00455397,0.00455117,0.00454663,0.00454580,0.00454303,0.00454240,0.00453540,0.00453103,0.00452247,0.00450810,0.00449510,0.00447867,0.00447123,0.00447070,0.00446083,0.00444200,0.00441493,0.00440120,0.00438663,0.00439200,0.00438273,0.00436937,0.00434927,0.00433977,0.00434543,0.00434213
0.00488007,0.00486903,0.00485277,0.00483090,0.00481043,0.00479910,0.00479780,0.00481140,0.00481277,0.00482330,0.00482053,0.00483783,0.00485527,0.00487363,0.00488347,0.00489483,0.00490673,0.00491710,0.00491757,0.00491523,0.00491203,0.00491050,0.00491603,0.00491820,0.00492177,0.00491823,0.00491087,0.00490210,0.00488637,0.00487330,0.00484927,0.00482480,0.00479260,0.00476960,0.00474787,0.00473997,0.00474413,0.00475580,0.00476280,0.00476027,0.00475407,0.00474303,0.00473773,0.00473383,0.00473500,0.00473370,0.00474770,0.00477427,0.00481147,0.00485013,0.00488200,0.00489823,0.00489803,0.00490060,0.00490463,0.00490163,0.00489187,0.00488877,0.00488703,0.00489260,0.00489797,0.00490957,0.00491913,0.00491930,0.00492160,0.00491973,0.00491643,0.00491110,0.00491013,0.00490687,0.00490610,0.00489783,0.00489270,0.00488263,0.00486567,0.00485027,0.00483087,0.00482210,0.00482150,0.00480983,0.00478763,0.00475577,0.00473960,0.00472243,0.00472873,0.00471787,0.00470217,0.00467853,0.00466733,0.00467403,0.00467017
0.00525497,0.00524193,0.00522277,0.00519700,0.00517290,0.00515953,0.00515800,0.00517400,0.00517560,0.00518797,0.00518470,0.00520503,0.00522553,0.00524717,0.00525877,0.00527217,0.00528617,0.00529840,0.00529897,0.00529623,0.00529247,0.00529063,0.00529717,0.00529970,0.00530393,0.00529977,0.00529107,0.00528070,0.00526217,0.00524677,0.00521850,0.00518970,0.00515183,0.00512473,0.00509913,0.00508983,0.00509473,0.00510847,0.00511670,0.00511377,0.00510647,0.00509350,0.00508730,0.00508273,0.00508410,0.00508257,0.00509903,0.00513030,0.00517403,0.00521960,0.00525713,0.00527627,0.00527603,0.00527907,0.00528387,0.00528030,0.00526880,0.00526513,0.00526313,0.00526970,0.00527600,0.00528967,0.00530097,0.00530117,0.00530387,0.00530163,0.00529777,0.00529147,0.00529033,0.00528647,0.00528560,0.00527587,0.00526983,0.00525797,0.00523797,0.00521987,0.00519703,0.00518673,0.00518603,0.00517233,0.00514630,0.00510883,0.00508983,0.00506963,0.00507703,0.00506427,0.00504587,0.00501810,0.00500500,0.00501287,0.00500837
0.00565863,0.00564327,0.00562067,0.00559037,0.00556200,0.00554623,0.00554437,0.00556313,0.00556500,0.00557957,0.00557573,0.00559970,0.00562383,0.00564930,0.00566293,0.00567870,0.00569520,0.00570963,0.00571033,0.00570710,0.00570263,0.00570047,0.00570820,0.00571120,0.00571617,0.00571123,0.00570100,0.00568880,0.00566693,0.00564877,0.00561543,0.00558153,0.00553700,0.00550517,0.00547510,0.00546417,0.00546993,0.00548607,0.00549573,0.00549227,0.00548370,0.00546847,0.00546117,0.00545580,0.00545743,0.00545567,0.00547503,0.00551173,0.00556317,0.00561680,0.00566107,0.00568363,0.00568337,0.00568693,0.00569257,0.00568837,0.00567480,0.00567050,0.00566813,0.00567590,0.00568333,0.00569947,0.00571277,0.00571303,0.00571623,0.00571363,0.00570907,0.00570163,0.00570030,0.00569577,0.00569477,0.00568330,0.00567617,0.00566217,0.00563860,0.00561730,0.00559043,0.00557833,0.00557753,0.00556143,0.00553080,0.00548673,0.00546440,0.00544070,0.00544943,0.00543450,0.00541293,0.00538033,0.00536497,0.00537423,0.00536897
0.00606417,0.00604613,0.00601960,0.00598407,0.00595080,0.00593233,0.00593013,0.00595213,0.00595430,0.00597133,0.00596680,0.00599487,0.00602317,0.00605300,0.00606900,0.00608750,0.00610690,0.00612383,0.00612463,0.00612083,0.00611560,0.00611307,0.00612213,0.00612567,0.00613150,0.00612570,0.00611367,0.00609937,0.00607373,0.00605243,0.00601337,0.00597363,0.00592147,0.00588420,0.00584903,0.00583627,0.00584300,0.00586187,0.00587317,0.00586913,0.00585913,0.00584133,0.00583280,0.00582650,0.00582840,0.00582630,0.00584897,0.00589193,0.00595217,0.00601503,0.00606690,0.00609337,0.00609303,0.00609723,0.00610387,0.00609897,0.00608303,0.00607797,0.00607517,0.00608427,0.00609297,0.00611190,0.00612753,0.00612787,0.00613163,0.00612860,0.00612327,0.00611457,0.00611303,0.00610770,0.00610650,0.00609303,0.00608470,0.00606830,0.00604067,0.00601570,0.00598427,0.00597010,0.00596917,0.00595033,0.00591453,0.00586300,0.00583687,0.00580917,0.00581937,0.00580193,0.00577677,0.00573873,0.00572083,0.00573170,0.00572557
0.00649113,0.00647003,0.00643897,0.00639740,0.00635847,0.00633687,0.00633430,0.00636000,0.00636250,0.00638240,0.00637713,0.00640997,0.00644307,0.00647797,0.00649670,0.00651840,0.00654113,0.00656100,0.00656193,0.00655747,0.00655133,0.00654837,0.00655900,0.00656313,0.00657000,0.00656320,0.00654910,0.00653230,0.00650227,0.00647733,0.00643160,0.00638510,0.00632407,0.00628050,0.00623943,0.00622453,0.00623240,0.00625443,0.00626767,0.00626297,0.00625127,0.00623047,0.00622050,0.00621317,0.00621537,0.00621293,0.00623943,0.00628967,0.00636010,0.00643363,0.00649437,0.00652533,0.00652497,0.00652987,0.00653763,0.00653190,0.00651327,0.00650737,0.00650407,0.00651470,0.00652490,0.00654707,0.00656540,0.00656577,0.00657023,0.00656667,0.00656043,0.00655023,0.00654847,0.00654223,0.00654083,0.00652507,0.00651530,0.00649610,0.00646373,0.00643450,0.00639770,0.00638117,0.00638013,0.00635813,0.00631630,0.00625607,0.00622560,0.00619327,0.00620520,0.00618487,0.00615557,0.00611120,0.00609037,0.00610303,0.00609590
0.00693220,0.00690750,0.00687120,0.00682267,0.00677727,0.00675203,0.00674903,0.00677897,0.00678187,0.00680507,0.00679890,0.00683720,0.00687583,0.00691657,0.00693847,0.00696383,0.00699043,0.00701363,0.00701473,0.00700950,0.00700237,0.00699890,0.00701137,0.00701620,0.00702420,0.00701623,0.00699973,0.00698010,0.00694497,0.00691580,0.00686237,0.00680810,0.00673693,0.00668620,0.00663837,0.00662100,0.00663017,0.00665583,0.00667123,0.00666573,0.00665213,0.00662793,0.00661633,0.00660780,0.00661037,0.00660753,0.00663837,0.00669690,0.00677900,0.00686487,0.00693580,0.00697203,0.00697160,0.00697737,0.00698643,0.00697970,0.00695787,0.00695097,0.00694713,0.00695960,0.00697153,0.00699747,0.00701893,0.00701937,0.00702457,0.00702040,0.00701313,0.00700123,0.00699913,0.00699187,0.00699027,0.00697187,0.00696043,0.00693797,0.00690017,0.00686603,0.00682310,0.00680380,0.00680260,0.00677697,0.00672820,0.00665803,0.00662253,0.00658497,0.00659887,0.00657527,0.00654120,0.00648960,0.00646540,0.00648013,0.00647183
0.00737500,0.00734627,0.00730400,0.00724757,0.00719473,0.00716540,0.00716190,0.00719673,0.00720010,0.00722703,0.00721980,0.00726433,0.00730930,0.00735673,0.00738223,0.00741173,0.00744270,0.00746973,0.00747103,0.00746493,0.00745660,0.00745257,0.00746710,0.00747273,0.00748207,0.00747280,0.00745357,0.00743070,0.00738977,0.00735583,0.00729367,0.00723057,0.00714787,0.00708893,0.00703343,0.00701330,0.00702393,0.00705370,0.00707157,0.00706520,0.00704940,0.00702133,0.00700790,0.00699800,0.00700100,0.00699770,0.00703350,0.00710140,0.00719677,0.00729660,0.00737917,0.00742133,0.00742087,0.00742757,0.00743813,0.00743030,0.00740490,0.00739683,0.00739237,0.00740687,0.00742077,0.00745097,0.00747597,0.00747650,0.00748257,0.00747773,0.00746927,0.00745543,0.00745300,0.00744453,0.00744263,0.00742120,0.00740790,0.00738177,0.00733777,0.00729807,0.00724817,0.00722573,0.00722437,0.00719460,0.00713803,0.00705657,0.00701537,0.00697180,0.00698793,0.00696060,0.00692120,0.00686140,0.00683340,0.00685050,0.00684097
0.00782870,0.00779530,0.00774623,0.00768077,0.00761953,0.00758550,0.00758143,0.00762177,0.00762563,0.00765683,0.00764847,0.00770013,0.00775230,0.00780733,0.00783693,0.00787123,0.00790720,0.00793867,0.00794020,0.00793313,0.00792340,0.00791870,0.00793560,0.00794217,0.00795300,0.00794223,0.00791987,0.00789330,0.00784573,0.00780633,0.00773413,0.00766093,0.00756507,0.00749683,0.00743260,0.00740930,0.00742160,0.00745603,0.00747670,0.00746937,0.00745110,0.00741867,0.00740313,0.00739170,0.00739517,0.00739137,0.00743277,0.00751137,0.00762180,0.00773763,0.00783347,0.00788243,0.00788187,0.00788967,0.00790197,0.00789287,0.00786333,0.00785397,0.00784877,0.00786563,0.00788180,0.00791693,0.00794603,0.00794667,0.00795373,0.00794810,0.00793823,0.00792213,0.00791933,0.00790953,0.00790733,0.00788240,0.00786693,0.00783657,0.00778547,0.00773940,0.00768150,0.00765550,0.00765393,0.00761947,0.00755397,0.00745960,0.00741197,0.00736163,0.00738033,0.00734877,0.00730330,0.00723423,0.00720197,0.00722170,0.00721067
0.00831457,0.00827577,0.00821873,0.00814277,0.00807170,0.00803223,0.00802753,0.00807430,0.00807880,0.00811497,0.00810523,0.00816517,0.00822570,0.00828960,0.00832400,0.00836390,0.00840577,0.00844237,0.00844413,0.00843593,0.00842463,0.00841920,0.00843883,0.00844647,0.00845907,0.00844653,0.00842053,0.00838960,0.00833430,0.00828847,0.00820467,0.00811973,0.00800860,0.00792957,0.00785523,0.00782830,0.00784253,0.00788233,0.00790623,0.00789770,0.00787660,0.00783910,0.00782113,0.00780790,0.00781187,0.00780750,0.00785540,0.00794640,0.00807433,0.00820873,0.00832003,0.00837697,0.00837633,0.00838543,0.00839973,0.00838913,0.00835477,0.00834387,0.00833783,0.00835747,0.00837627,0.00841713,0.00845097,0.00845170,0.00845993,0.00845340,0.00844193,0.00842320,0.00841993,0.00840853,0.00840600,0.00837700,0.00835903,0.00832373,0.00826437,0.00821090,0.00814370,0.00811357,0.00811173,0.00807183,0.00799597,0.00788667,0.00783153,0.00777337,0.00779500,0.00775853,0.00770610,0.00762630,0.00758907,0.00761180,0.00759907
0.00886060,0.00881537,0.00874890,0.00866050,0.00857780,0.00853183,0.00852633,0.00858070,0.00858593,0.00862797,0.00861667,0.00868647,0.00875700,0.00883143,0.00887150,0.00891807,0.00896693,0.00900970,0.00901177,0.00900217,0.00898897,0.00898260,0.00900557,0.00901450,0.00902923,0.00901460,0.00898420,0.00894810,0.00888353,0.00883013,0.00873250,0.00863367,0.00850443,0.00841263,0.00832640,0.00829517,0.00831170,0.00835787,0.00838560,0.00837570,0.00835120,0.00830773,0.00828690,0.00827153,0.00827610,0.00827100,0.00832657,0.00843220,0.00858087,0.00873733,0.00886700,0.00893333,0.00893253,0.00894313,0.00895983,0.00894750,0.00890740,0.00889463,0.00888760,0.00891047,0.00893247,0.00898013,0.00901967,0.00902050,0.00903010,0.00902247,0.00900907,0.00898720,0.00898340,0.00897010,0.00896717,0.00893330,0.00891237,0.00887117,0.00880197,0.00873963,0.00866140,0.00862633,0.00862423,0.00857787,0.00848973,0.00836277,0.00829877,0.00823133,0.00825643,0.00821420,0.00815357,0.00806110,0.00801803,0.00804433,0.00802960
0.00969050,0.00963637,0.00955687,0.00945137,0.00935267,0.00929783,0.00929127,0.00935610,0.00936233,0.00941247,0.00939897,0.00948227,0.00956650,0.00965543,0.00970337,0.00975913,0.00981770,0.00986897,0.00987150,0.00986003,0.00984423,0.00983660,0.00986410,0.00987480,0.00989243,0.00987490,0.00983850,0.00979527,0.00971800,0.00965410,0.00953743,0.00941947,0.00926540,0.00915610,0.00905357,0.00901650,0.00903620,0.00909110,0.00912410,0.00911237,0.00908323,0.00903153,0.00900673,0.00898843,0.00899380,0.00898767,0.00905373,0.00917943,0.00935653,0.00954323,0.00969810,0.00977737,0.00977643,0.00978910,0.00980907,0.00979423,0.00974623,0.00973097,0.00972257,0.00974993,0.00977623,0.00983327,0.00988060,0.00988153,0.00989297,0.00988373,0.00986767,0.00984147,0.00983693,0.00982100,0.00981747,0.00977687,0.00975180,0.00970250,0.00961973,0.00954523,0.00945177,0.00940990,0.00940740,0.00935207,0.00924703,0.00909570,0.00901953,0.00893937,0.00896923,0.00891907,0.00884710,0.00873717,0.00868607,0.00871730,0.00869987
0.0112550,0.0111863,0.0110857,0.0109520,0.0108270,0.0107577,0.0107493,0.0108317,0.0108393,0.0109027,0.0108853,0.0109907,0.0110973,0.0112100,0.0112710,0.0113420,0.0114167,0.0114820,0.0114853,0.0114707,0.0114507,0.0114410,0.0114760,0.0114893,0.0115117,0.0114893,0.0114433,0.0113883,0.0112903,0.0112090,0.0110613,0.0109120,0.0107173,0.0105793,0.0104500,0.0104033,0.0104280,0.0104973,0.0105390,0.0105243,0.0104873,0.0104220,0.0103907,0.0103677,0.0103747,0.0103670,0.0104503,0.0106087,0.0108323,0.0110687,0.0112650,0.0113653,0.0113640,0.0113800,0.0114053,0.0113863,0.0113253,0.0113060,0.0112953,0.0113300,0.0113633,0.0114357,0.0114957,0.0114967,0.0115110,0.0114990,0.0114783,0.0114450,0.0114393,0.0114190,0.0114147,0.0113630,0.0113313,0.0112687,0.0111637,0.0110690,0.0109503,0.0108970,0.0108937,0.0108237,0.0106910,0.0104997,0.0104033,0.0103020,0.0103397,0.0102763,0.0101858,0.0100472,0.00998290,0.0100221,0.0100001
0.0158127,0.0157073,0.0155527,0.0153483,0.0151573,0.0150513,0.0150387,0.0151640,0.0151757,0.0152723,0.0152457,0.0154067,0.0155697,0.0157423,0.0158360,0.0159450,0.0160597,0.0161600,0.0161653,0.0161430,0.0161120,0.0160970,0.0161503,0.0161710,0.0162053,0.0161710,0.0161003,0.0160160,0.0158657,0.0157410,0.0155147,0.0152863,0.0149893,0.0147790,0.0145827,0.0145120,0.0145503,0.0146557,0.0147187,0.0146963,0.0146403,0.0145413,0.0144937,0.0144587,0.0144690,0.0144570,0.0145837,0.0148250,0.0151660,0.0155270,0.0158270,0.0159803,0.0159780,0.0160023,0.0160413,0.0160120,0.0159183,0.0158883,0.0158720,0.0159250,0.0159757,0.0160863,0.0161783,0.0161797,0.0162013,0.0161827,0.0161507,0.0160990,0.0160897,0.0160583,0.0160513,0.0159720,0.0159230,0.0158267,0.0156653,0.0155200,0.0153380,0.0152563,0.0152513,0.0151440,0.0149407,0.0146480,0.0145010,0.0143470,0.0144043,0.0143080,0.0141700,0.0139587,0.0138610,0.0139207,0.0138873
0.0303363,0.0301163,0.0297933,0.0293687,0.0289713,0.0287510,0.0287243,0.0289843,0.0290083,0.0292083,0.0291520,0.0294863,0.0298253,0.0301847,0.0303793,0.0306080,0.0308483,0.0310593,0.0310703,0.0310237,0.0309587,0.0309270,0.0310387,0.0310813,0.0311527,0.0310803,0.0309320,0.0307553,0.0304407,0.0301807,0.0297090,0.0292333,0.0286157,0.0281793,0.0277737,0.0276283,0.0277083,0.0279263,0.0280570,0.0280110,0.0278957,0.0276913,0.0275930,0.0275207,0.0275417,0.0275170,0.0277797,0.0282803,0.0289873,0.0297377,0.0303613,0.0306810,0.0306757,0.0307263,0.0308070,0.0307453,0.0305493,0.0304860,0.0304510,0.0305610,0.0306667,0.0308977,0.0310890,0.0310903,0.0311337,0.0310930,0.0310240,0.0309150,0.0308950,0.0308290,0.0308140,0.0306470,0.0305437,0.0303410,0.0300030,0.0296993,0.0293187,0.0291480,0.0291370,0.0289130,0.0284883,0.0278777,0.0275713,0.0272507,0.0273693,0.0271683,0.0268823,0.0264433,0.0262403,0.0263637,0.0262943
