1.02054e-20,1.04256e-20,1.05345e-20,1.05719e-20,7.06225e-21,3.66302e-21,9.04866e-23,5.94616e-23,2.92782e-23,3.99168e-25,2.54083e-23,4.91711e-23,7.26706e-23,7.08011e-23,6.88369e-23,2.57320e-21,5.14081e-21,7.94149e-21,8.33749e-21,8.67196e-21,8.86594e-21,9.36913e-21,1.01647e-20,1.09967e-20,1.13986e-20,1.18549e-20,1.22798e-20,1.26238e-20,1.25400e-20,1.17230e-20,1.10339e-20,1.08396e-20,1.15972e-20,4.11866e-19,8.64623e-19,1.31101e-18,1.34138e-18,1.31754e-18,1.28946e-18,1.27584e-18,1.27790e-18,1.31901e-18,1.36456e-18,1.34682e-18,1.27237e-18,1.15590e-18,1.04194e-18,9.49001e-19,9.13759e-19,9.40578e-19,3.09001e-17,6.01864e-17,6.01467e-17,3.01613e-17,8.26460e-19,8.09440e-19,2.34802e-17,2.34825e-17,2.34594e-17,7.44418e-19,6.90488e-19,6.27289e-19,5.90297e-19,5.75363e-19,5.79114e-19,5.64195e-19,5.17540e-19,4.71164e-19,1.19407e-17,1.19356e-17,1.19402e-17,4.40476e-19,1.41632e-17,2.95827e-17,4.65505e-17,1.40774e-15,3.00831e-15,4.76692e-15,5.21950e-15,5.70935e-15,1.59747e-13,3.12259e-13,4.64693e-13,4.78765e-13,4.95941e-13,5.03323e-13,4.95360e-13
1.03014e-18,1.05185e-18,1.06214e-18,1.06563e-18,7.12409e-19,3.70499e-19,1.11828e-20,7.35353e-21,3.62660e-21,6.13589e-23,3.10132e-21,5.96940e-21,8.77489e-21,8.47536e-21,8.17879e-21,2.50278e-19,4.97619e-19,7.66849e-19,8.02769e-19,8.32531e-19,8.48007e-19,8.92076e-19,9.63054e-19,1.03694e-18,1.07038e-18,1.10807e-18,1.14441e-18,1.17367e-18,1.16529e-18,1.08857e-18,1.02384e-18,1.00554e-18,1.07625e-18,3.19032e-17,6.67269e-17,1.00992e-16,1.03202e-16,1.01195e-16,9.89171e-17,9.77509e-17,9.79193e-17,1.01151e-16,1.04896e-16,1.03822e-16,9.84729e-17,8.98171e-17,8.12492e-17,7.41464e-17,7.14470e-17,7.35728e-17,2.02028e-15,3.92433e-15,3.92130e-15,1.97270e-15,6.50315e-17,6.37670e-17,1.54706e-15,1.54725e-15,1.54541e-15,5.86153e-17,5.42771e-17,4.91942e-17,4.61777e-17,4.48961e-17,4.51214e-17,4.39308e-17,4.03304e-17,3.67721e-17,7.81755e-16,7.81411e-16,7.81815e-16,3.46016e-17,9.30940e-16,1.93989e-15,3.04995e-15,7.79555e-14,1.66175e-13,2.63309e-13,2.88949e-13,3.16570e-13,7.53759e-12,1.46944e-11,2.18452e-11,2.25252e-11,2.33286e-11,2.36682e-11,2.32762e-11
8.93924e-17,9.12337e-17,9.20696e-17,9.23490e-17,6.17974e-17,3.22405e-17,1.18016e-18,7.76655e-19,3.83769e-19,7.99925e-21,3.23727e-19,6.19615e-19,9.06075e-19,8.68047e-19,8.31774e-19,2.09956e-17,4.15290e-17,6.38378e-17,6.66475e-17,6.89290e-17,6.99674e-17,7.32912e-17,7.87572e-17,8.44222e-17,8.68060e-17,8.94739e-17,9.21532e-17,9.42972e-17,9.35785e-17,8.73557e-17,8.21052e-17,8.06156e-17,8.63175e-17,2.14989e-15,4.47819e-15,6.76469e-15,6.90455e-15,6.75954e-15,6.59977e-15,6.51440e-15,6.52624e-15,6.74661e-15,7.01200e-15,6.95818e-15,6.62400e-15,6.06411e-15,5.50363e-15,5.03152e-15,4.85169e-15,4.99781e-15,1.15474e-13,2.23581e-13,2.23380e-13,1.12784e-13,4.44184e-15,4.36017e-15,8.90630e-14,8.90760e-14,8.89488e-14,4.00589e-15,3.70357e-15,3.34946e-15,3.13678e-15,3.04256e-15,3.05357e-15,2.97120e-15,2.72973e-15,2.49236e-15,4.47413e-14,4.47210e-14,4.47515e-14,2.35942e-15,5.34629e-14,1.11083e-13,1.74472e-13,3.79237e-12,8.05960e-12,1.27671e-11,1.40387e-11,1.54030e-11,3.13957e-10,6.10113e-10,9.05918e-10,9.34809e-10,9.67980e-10,9.81786e-10,9.64870e-10
6.66746e-15,6.80189e-15,6.86028e-15,6.87947e-15,4.60895e-15,2.41351e-15,1.06338e-16,7.00432e-17,3.46902e-17,8.83958e-19,2.88965e-17,5.49845e-17,7.99968e-17,7.60585e-17,7.23983e-17,1.51914e-15,2.98799e-15,4.58125e-15,4.77084e-15,4.92163e-15,4.97973e-15,5.19574e-15,5.55928e-15,5.93454e-15,6.08004e-15,6.24172e-15,6.41206e-15,6.54747e-15,6.49458e-15,6.05865e-15,5.69082e-15,5.58611e-15,5.98320e-15,1.26057e-13,2.61379e-13,3.94026e-13,4.01734e-13,3.92720e-13,3.83028e-13,3.77665e-13,3.78381e-13,3.91418e-13,4.07646e-13,4.05480e-13,3.87311e-13,3.55778e-13,3.23865e-13,2.96569e-13,2.86149e-13,2.94859e-13,5.77081e-12,1.11314e-11,1.11198e-11,5.63723e-12,2.63369e-13,2.58780e-13,4.48041e-12,4.48119e-12,4.47357e-12,2.37638e-13,2.19383e-13,1.98011e-13,1.85041e-13,1.79093e-13,1.79510e-13,1.74569e-13,1.60492e-13,1.46725e-13,2.23877e-12,2.23775e-12,2.23970e-12,1.39667e-13,2.68300e-12,5.55524e-12,8.71483e-12,1.62095e-10,3.43248e-10,5.43437e-10,5.98650e-10,6.57681e-10,1.15448e-08,2.23524e-08,3.31428e-08,3.42220e-08,3.54307e-08,3.59268e-08,3.52866e-08
4.28053e-13,4.36510e-13,4.40024e-13,4.41160e-13,2.95975e-13,1.55661e-13,8.19286e-15,5.40208e-15,2.68273e-15,8.29158e-17,2.20920e-15,4.17785e-15,6.04821e-15,5.71007e-15,5.40180e-15,9.49545e-14,1.85634e-13,2.83854e-13,2.94916e-13,3.03524e-13,3.06199e-13,3.18322e-13,3.39251e-13,3.60772e-13,3.68386e-13,3.76779e-13,3.86140e-13,3.93528e-13,3.90184e-13,3.63770e-13,3.41477e-13,3.35108e-13,3.59037e-13,6.44166e-12,1.32894e-11,1.99899e-11,2.03606e-11,1.98769e-11,1.93675e-11,1.90774e-11,1.91148e-11,1.97853e-11,2.06437e-11,2.05783e-11,1.97166e-11,1.81672e-11,1.65826e-11,1.52074e-11,1.46813e-11,1.51325e-11,2.52553e-10,4.85037e-10,4.84454e-10,2.46716e-10,1.35774e-11,1.33527e-11,1.97265e-10,1.97305e-10,1.96908e-10,1.22561e-11,1.12995e-11,1.01801e-11,9.49472e-12,9.17133e-12,9.18185e-12,8.92452e-12,8.20994e-12,7.51439e-12,9.81010e-11,9.80560e-11,9.81640e-11,7.18879e-12,1.17846e-10,2.43002e-10,3.80680e-10,6.09643e-09,1.28553e-08,2.03360e-08,2.24380e-08,2.46787e-08,3.75311e-07,7.23585e-07,1.07114e-06,1.10663e-06,1.14557e-06,1.16135e-06,1.14007e-06
2.36440e-11,2.41025e-11,2.42848e-11,2.43427e-11,1.63587e-11,8.64634e-12,5.39489e-13,3.56140e-13,1.77422e-13,6.60102e-15,1.44614e-13,2.71706e-13,3.91433e-13,3.67167e-13,3.45372e-13,5.12597e-12,9.95538e-12,1.51802e-11,1.57385e-11,1.61633e-11,1.62619e-11,1.68499e-11,1.78933e-11,1.89625e-11,1.93039e-11,1.96771e-11,2.01220e-11,2.04707e-11,2.02888e-11,1.89046e-11,1.77362e-11,1.74011e-11,1.86484e-11,2.86849e-10,5.88494e-10,8.83160e-10,8.98726e-10,8.76315e-10,8.53105e-10,8.39573e-10,8.41263e-10,8.71236e-10,9.10541e-10,9.09407e-10,8.73718e-10,8.07278e-10,7.38649e-10,6.78287e-10,6.55144e-10,6.75446e-10,9.67781e-09,1.84945e-08,1.84690e-08,9.45332e-09,6.08466e-10,5.98868e-10,7.60029e-09,7.60211e-09,7.58416e-09,5.49443e-10,5.05951e-10,4.55084e-10,4.23700e-10,4.08541e-10,4.08575e-10,3.96939e-10,3.65358e-10,3.34753e-10,3.76401e-09,3.76232e-09,3.76744e-09,3.21682e-10,4.52984e-09,9.29612e-09,1.45397e-08,2.01730e-07,4.23321e-07,6.68903e-07,7.39054e-07,8.13650e-07,1.07845e-05,2.06925e-05,3.05749e-05,3.16025e-05,3.27108e-05,3.31554e-05,3.25340e-05
1.12357e-09,1.14499e-09,1.15315e-09,1.15569e-09,7.78159e-10,4.13624e-10,3.03612e-11,2.00698e-11,1.00350e-11,4.46004e-13,8.10598e-12,1.51248e-11,2.16855e-11,2.02221e-11,1.89234e-11,2.39018e-10,4.60912e-10,7.00761e-10,7.25156e-10,7.43306e-10,7.46041e-10,7.70727e-10,8.15815e-10,8.61881e-10,8.75000e-10,8.89222e-10,9.07552e-10,9.21800e-10,9.13286e-10,8.50539e-10,7.97562e-10,7.82316e-10,8.38577e-10,1.11340e-08,2.27031e-08,3.39867e-08,3.45582e-08,3.36603e-08,3.27431e-08,3.21982e-08,3.22644e-08,3.34294e-08,3.49882e-08,3.50037e-08,3.37109e-08,3.12229e-08,2.86294e-08,2.63201e-08,2.54329e-08,2.62265e-08,3.24791e-07,6.17217e-07,6.16244e-07,3.17191e-07,2.37085e-08,2.33506e-08,2.56301e-07,2.56372e-07,2.55667e-07,2.14147e-08,1.96988e-08,1.76928e-08,1.64471e-08,1.58338e-08,1.58203e-08,1.53634e-08,1.41479e-08,1.29746e-08,1.26489e-07,1.26433e-07,1.26642e-07,1.25168e-08,1.52412e-07,3.11073e-07,4.85648e-07,5.87394e-06,1.22584e-05,1.93420e-05,2.13946e-05,2.35731e-05,0.000273945,0.000522807,0.000770876,0.000797072,0.000824954,0.000836048,0.000820107
4.59713e-08,4.68347e-08,4.71507e-08,4.72471e-08,3.18840e-08,1.70559e-08,1.46153e-09,9.67610e-10,4.85830e-10,2.55945e-11,3.89433e-10,7.21327e-10,1.02934e-09,9.54855e-10,8.89385e-10,9.63644e-09,1.84404e-08,2.79509e-08,2.88757e-08,2.95487e-08,2.95946e-08,3.04944e-08,3.21870e-08,3.39118e-08,3.43452e-08,3.48106e-08,3.54669e-08,3.59727e-08,3.56293e-08,3.31662e-08,3.10863e-08,3.04856e-08,3.26840e-08,3.77111e-07,7.63855e-07,1.14050e-06,1.15888e-06,1.12773e-06,1.09626e-06,1.07728e-06,1.07953e-06,1.11895e-06,1.17258e-06,1.17479e-06,1.13373e-06,1.05223e-06,9.66575e-07,8.89481e-07,8.59812e-07,8.86802e-07,9.55632e-06,1.80472e-05,1.80148e-05,9.32958e-06,8.04047e-07,7.92372e-07,7.57281e-06,7.57522e-06,7.55113e-06,7.26415e-07,6.67603e-07,5.98875e-07,5.55974e-07,5.34519e-07,5.33635e-07,5.18038e-07,4.77248e-07,4.38007e-07,3.72690e-06,3.72534e-06,3.73270e-06,4.23969e-07,4.49351e-06,9.11467e-06,1.42006e-05,0.000150656,0.000312462,0.000492146,0.000544854,0.000600709,0.00615713,0.0116806,0.0171828,0.0177711,0.0183916,0.0186370,0.0182774
1.62194e-06,1.65200e-06,1.66261e-06,1.66578e-06,1.12700e-06,6.07170e-07,6.02743e-08,3.99738e-08,2.01661e-08,1.24981e-09,1.60629e-08,2.95214e-08,4.19307e-08,3.87182e-08,3.59164e-08,3.36479e-07,6.38609e-07,9.64884e-07,9.95383e-07,1.01712e-06,1.01685e-06,1.04544e-06,1.10079e-06,1.15707e-06,1.16945e-06,1.18260e-06,1.20311e-06,1.21879e-06,1.20682e-06,1.12294e-06,1.05211e-06,1.03158e-06,1.10613e-06,1.11657e-05,2.24540e-05,3.34326e-05,3.39519e-05,3.30143e-05,3.20751e-05,3.15020e-05,3.15683e-05,3.27315e-05,3.43353e-05,3.44409e-05,3.32936e-05,3.09525e-05,2.84752e-05,2.62251e-05,2.53578e-05,2.61577e-05,0.000246929,0.000463114,0.000462170,0.000240955,2.37746e-05,2.34406e-05,0.000196371,0.000196442,0.000195726,2.14827e-05,1.97286e-05,1.76794e-05,1.63949e-05,1.57447e-05,1.57082e-05,1.52446e-05,1.40490e-05,1.29021e-05,9.64461e-05,9.64076e-05,9.66317e-05,1.25229e-05,0.000116285,0.000234247,0.000364115,0.00340907,0.00702198,0.0110366,0.0122262,0.0134854,0.122629,0.231117,0.339107,0.350766,0.363002,0.367825,0.360682
4.93325e-05,5.02370e-05,5.05460e-05,5.06366e-05,3.43573e-05,1.86557e-05,2.12904e-06,1.41472e-06,7.17511e-07,5.19072e-08,5.68726e-07,1.03665e-06,1.46562e-06,1.34804e-06,1.24612e-06,1.01749e-05,1.91420e-05,2.88259e-05,2.97020e-05,3.03146e-05,3.02616e-05,3.10552e-05,3.26345e-05,3.42370e-05,3.45448e-05,3.48678e-05,3.54294e-05,3.58548e-05,3.54947e-05,3.30167e-05,3.09237e-05,3.03151e-05,3.25096e-05,0.000289037,0.000576753,0.000856222,0.000869136,0.000844630,0.000820248,0.000805237,0.000806943,0.000836883,0.000878583,0.000882096,0.000853828,0.000794832,0.000732062,0.000674631,0.000652471,0.000673125,0.00560373,0.0104305,0.0104064,0.00546482,0.000612954,0.000604562,0.00446917,0.00447100,0.00445245,0.000553929,0.000508402,0.000455235,0.000421800,0.000404720,0.000403574,0.000391572,0.000360957,0.000331653,0.00219234,0.00219150,0.00219740,0.000322589,0.00264158,0.00528072,0.00818740,0.0680616,0.139136,0.218144,0.241738,0.266699,0.362388,0.574100,0.761945,2.18556,2.67222,2.70973,1.43254
