0.0100000,176.400,28.2981
17.9800,187.650,38.1637
19.0300,187.110,37.3457
1.00000,171.850,27.9971
20.0200,188.430,37.4789
20.9900,191.860,36.8554
21.9900,192.870,36.8659
23.0100,194.510,36.7968
24.0400,197.390,35.6165
25.0200,197.190,35.8193
26.0000,196.480,35.6899
9.95000,173.750,34.8232
27.0000,194.530,34.7688
27.9700,195.200,34.9650
28.9500,193.010,34.9072
2.00000,172.470,28.7362
29.9900,194.320,35.4491
30.9800,194.990,35.4554
32.0100,192.970,35.9750
32.9900,196.930,35.9323
34.0000,197.090,34.6270
35.0000,192.280,34.1103
11.0300,170.690,35.6344
36.0100,193.400,34.2627
36.9900,185.170,33.7890
37.9900,183.850,34.1184
38.9700,181.270,32.4327
3.01000,173.820,27.2572
40.0100,182.580,33.7211
41.0100,179.760,32.2930
42.0200,177.950,31.9105
43.0200,177.260,31.2292
44.0200,181.980,29.5213
12.0000,170.220,36.0807
45.0200,184.210,29.0298
46.0000,182.050,28.6621
46.9900,181.190,28.1540
47.9700,185.060,27.6788
48.9900,180.940,26.8701
4.02000,172.910,28.3227
49.9900,180.140,25.7979
50.9900,180.420,24.5849
51.9900,178.600,24.2036
52.9700,180.300,23.1966
13.0300,170.230,36.0297
53.9900,181.130,24.1200
55.0000,181.410,22.9044
55.9900,182.600,22.1885
57.0100,181.500,23.0129
58.0000,183.860,22.0669
58.9800,184.180,22.0256
5.06000,173.860,29.9307
59.9900,184.010,22.1005
61.0000,186.870,21.0865
61.9900,189.740,21.3611
14.0300,177.050,37.3220
62.9700,185.810,19.7239
64.0000,191.200,19.8378
65.0100,194.880,19.4755
66.0400,196.440,18.4684
67.0100,197.230,18.0975
67.9900,194.230,17.5561
68.9700,195.660,16.5204
6.01000,172.260,30.4643
69.9600,192.050,15.9320
71.0000,194.710,15.5119
15.0200,178.090,37.6111
71.9700,194.670,15.4802
72.9600,195.000,15.0591
73.9500,195.590,14.9160
74.9700,193.800,14.0168
75.9800,193.550,13.4048
76.9300,192.030,13.0982
77.9100,192.800,13.1922
78.9600,190.380,12.6455
6.98000,168.700,32.2126
80.0300,194.760,12.2469
15.9900,182.340,38.6246
81.0700,202.010,12.6684
82.0100,195.060,11.9485
82.8900,196.000,11.1482
83.9700,210.960,11.8032
85.1100,202.370,11.0613
85.9900,196.500,10.5763
86.8100,204.350,10.1113
87.8700,213.440,10.4316
88.9700,204.000,9.78113
7.97000,173.130,33.8521
17.0100,183.110,38.5434
8.98000,169.700,34.3869
-0.930000,169.930,29.0094
